;Tweet_ID;dialogue_id;Median_Multiclass;sentiment;Annot_1_M;Annot_2_M;Annot_3_M;Annot_1_B;Annot_2_B;Annot_3_B;Speaker;Acc_Query;Msg
328;1503772057296941057;128;0;1;0;0;0;1;1;1;USER;MEO;Querido twitter, alguma forma de inactivar o voicemail na @MEOpt @AlticeEmpresas sem ligar para o apoio?
329;1503773387679842318;128;0;1;0;0;0;1;1;1;SERVICE;MEO;@wonderm00n Boa tarde, para que possamos ajudar envie DM com o número de telemóvel a que se refere. ^LO
330;1503705372443525124;129;-1;0;-1;-2;-1;0;0;0;USER;MEO;Tou a 37 minutos à espera que a Meo atenda 💀
331;1503708599536832519;129;-1;0;-1;-1;0;0;0;1;SERVICE;MEO;@itsjoaoramos Lamentamos a sua insatisfação e informamos que tentamos que as comunicações recebidas na nossa linha de apoio sejam atendidas o mais rapidamente possível pela mesma ordem com que foram recebidas, no entanto pontualmente tal pode não ser possível.^PG
332;1503710722139766787;129;-2;0;-2;-2;-1;0;0;0;USER;MEO;@MEOpt Transtorno é eu estar 4 meses à espera que me venham instalar a fibra e após ínfimas discussões e após este tempo dizerem que não é possível e ainda me quererem cobrar 40 euros de deslocação da equipa técnica e box extra 💀
333;1503541872630931456;130;-1;0;0;-1;-1;1;0;0;USER;MEO;Alguém sabem porque a @MEOpt ainda não bloqueou este canal de propaganda de Putin? https://t.co/UPvXGBmfGw
334;1503653025436610564;130;0;1;0;0;0;1;1;1;SERVICE;MEO;@guimasptbr Bom dia, informamos que o canal indicado não se encontra incluído no anexo XV a que se faz referência no n.º 2 do novo Artigo 2.º-F do Regulamento (UE) 2022/350 do Conselho, de 1 de março de 2022, que altera o Regulamento (UE) n.º 833/2014. ^LO
335;1503465399274414089;131;-1;0;-1;-1;-1;0;0;0;USER;MEO;@MEOpt O que se passa com a vossa aplicação na Box android? A imagem está terrível e a travar.
336;1503468314055647235;131;0;1;0;0;0;1;1;1;SERVICE;MEO;@faelreis Boa noite, para esclarecer a sua questão deverá contactar o apoio técnico através da linha 16209 (chamada gratuita na rede MEO fixa e móvel) ou criando um pedido em my MEO conforme indicado em https://t.co/8kOl0SLNm5 ^LO
337;1503784720232075270;131;-1;0;-1;-2;-1;0;0;0;USER;MEO;@MEOpt Liguei, criei e sem solução!!!! Isso tá mais pra incompetência da Meo em conseguir proporcionar uma transmissão de qualidade na aplicação Meogo
338;1503370789202153477;132;-1;0;-1;-1;0;0;0;1;USER;MEO;Faz para a semana 3 meses que fiz um contrato de fibra com a MEO. Hoje, um senhor de colete refletor que olhava para a fachada do meu prédio disse-me que vinha ver de expandir o PO para fazer a instalação. Um dia, um dia.
339;1503373114499112968;132;0;1;0;0;0;1;1;1;SERVICE;MEO;@nunogcviegas Boa tarde. Para que o MEO possa verificar o estado do seu pedido de instalação MEO Fibra, tem ao seu dispor os canais oficiais de apoio ao cliente indicados em https://t.co/75FG4TJRpx. Se preferir, envie-nos DM com o NIF do titular do pedido MEO e um nº de contacto telefónico.^AV
340;1503376099140640772;132;-2;0;-2;-2;-1;0;0;0;USER;MEO;@MEOpt Já não fizemos isto demasiadas vezes? Eu ligo todas as semanas.
341;1503034460597587972;133;-1;0;-1;-2;-1;0;0;0;USER;MEO;Quando vem um vento mais forte a net adsl @MEOpt fica com os serviços off , com erro no router handshaking, por terras de Aveiro, viva ao sec. XXI ... lamentável quando se paga 50 e tal euros somente por telefone e net...
342;1503044500859539459;133;0;1;0;0;0;1;1;1;SERVICE;MEO;@student_bitcoin Boa tarde, para esclarecer a sua questão deverá contactar o apoio técnico através da linha 16209 (chamada gratuita na rede MEO fixa e móvel) ou criando um pedido em my MEO conforme indicado em https://t.co/8kOl0SLNm5 ^LO
343;1502293942632595460;134;-1;0;-1;-2;-1;0;0;0;USER;MEO;Quando é que será que a @MEOpt decide resolver problema da minha internet de casa? já faz quase uma semana que estamos sem net.
344;1502298497009213452;134;0;1;0;0;0;1;1;1;SERVICE;MEO;@brunocurado666 Boa tarde. Compreendemos a insatisfação, sendo que existem situações que devido à complexidade, o prazo de resolução poderá ser superior ao expectável. Encontrando-se a avaria reportada, e logo que exista um ponto de situação, será contactado pela equipa MEO. ^JR
345;1502265113285435398;135;-2;0;-2;-2;-2;0;0;0;USER;MEO;@MEOpt estou a tentar cancelar uma linha telefónica há semanas - dezenas de euros em chamadas à espera - preciso fazer uma queixa à @_ANACOM_ ?
346;1502268284175007753;135;0;1;0;0;0;1;1;1;SERVICE;MEO;"@bub7388 @_ANACOM_ Bom dia. Sugerimos que contacte os canais oficiais de suporte indicados em https://t.co/aWpacQVuW4. Em alternativa ao contacto telefónico pode remeter a sua exposição através da área my MEO https://t.co/CIZ6HypcLb. 
Pilar Garcia"
347;1501890341846274050;136;0;1;0;0;0;1;1;1;USER;MEO;@MEOpt preciso de um email vosso para esclarecer uma dúvida, sff
348;1501892211557945346;136;0;1;0;0;0;1;1;1;SERVICE;MEO;@itsmarscosta Boa tarde, pode enviar as suas questões e dados de cliente por DM. ^LO
349;1501674351002804225;137;-1;0;-1;-2;-1;0;0;0;USER;MEO;"Alguém por aí está nas últimas semanas a ter problemas com o serviço de net e tv da @MEOpt? Passo noites inteiras sem serviço de tv e a net vai abaixo de meia em meia hora 🤦‍♀️

#tv #internet #meo"
350;1501676481822568449;137;0;1;0;0;0;1;1;1;SERVICE;MEO;@goodgir33193524 Boa noite. Para verificar especificamente o seu serviço e as condições técnicas associadas ao mesmo, sugerimos o contacto através do 16209 (https://t.co/aWpacQVuW4) para efetuar os despistes necessários junto do equipamento. ^JR
351;1501678548679106569;137;-2;0;-2;-2;-2;0;0;0;USER;MEO;@MEOpt Fartinha de ligar pra vocês! E nada se resolve! Há semanas nisto.. Já trocaram o router e nada! Já trocaram a box, tudo na mesma! Evitam de vir praqui fingir que dão um bom serviço. A pior coisa que fiz foi ter mudado agora da NOS para a MEO. Já só quero rescindir! Uma merda!
352;1501540249247354881;138;-1;0;-1;-1;-1;0;0;0;USER;MEO;"pq é que o wifi 5G funciona pior que o normal???? qual é o point de ter 5G assim?????
@MEOpt"
353;1501541982803566594;138;0;1;0;0;0;1;1;1;SERVICE;MEO;@catarrona Para verificar especificamente o seu serviço e as condições técnicas associadas ao mesmo, sugerimos o contacto através do 16209 (https://t.co/aWpacQVuW4) para efetuar os despistes necessários junto do equipamento.^PG
354;1501325106139648003;139;-1;0;-1;-2;-1;0;0;0;USER;MEO;"Querida @MEOpt, queria que soubesses que estou muito chateada pela MEOGo estar em baixo e por ainda quererem descontinuar a app. Não estás a colaborar no meu isolamento... 

logo eu que tinha orgulho no vosso serviço 🥲"
355;1501329509039190016;139;0;1;0;0;0;1;1;1;SERVICE;MEO;@carolinagbarata Boa noite. Confirmamos que existe um constrangimento geral reportado e em tratamento pela equipa responsável. Tão breve quanto possível, os serviços voltarão ao funcionamento normal. Para mais informações, deverá utilizar os contactos de suporte e o my MEO. ^JR
356;1501331043147730944;139;1;1;1;1;1;1;1;1;USER;MEO;@MEOpt Agradecidíssimaaaa
357;1501318088448520193;140;-1;0;-1;-1;-1;0;0;0;USER;MEO;A vossa box @MEOpt também está toda endrominada? Não consigo aceder às gravações, é difícil mudar de canal às vezes
358;1501320376810364929;140;0;1;0;0;0;1;1;1;SERVICE;MEO;@perabebada Boa noite. Confirmamos que existe um constrangimento geral reportado e em tratamento pela equipa responsável. Tão breve quanto possível, os serviços voltarão ao funcionamento normal. Para mais informações, deverá utilizar os contactos de suporte e o my MEO. ^JR
359;1501320596852031489;140;1;1;1;1;1;1;1;1;USER;MEO;@MEOpt Obrigado.
360;1501313710320754689;141;-1;0;0;-1;-1;1;0;0;USER;MEO;@MEOpt já tentei mais tarde diversas vezes desde as 19h. Não dava jeito uma barra de loading ou spinner com a percentagem da actualização para saber se falta muito ou pouco? Para mais dicas de User Interface, falem comigo https://t.co/p87iOivVXT
361;1501315849017303053;141;0;1;0;0;0;1;1;1;SERVICE;MEO;@otiagomiguel Boa noite. Confirmamos que existe um constrangimento geral reportado e em tratamento pela equipa responsável. Tão breve quanto possível, os serviços voltarão ao funcionamento normal. Para mais informações, deverá utilizar os contactos de suporte e o my MEO. ^JR
362;1501316363155083267;141;1;1;1;1;1;1;1;1;USER;MEO;@MEOpt Muito agradecido pela resposta. Bom trabalho 🙂
363;1501294062636355584;142;-1;0;-1;-2;-1;0;0;0;USER;MEO;Malta da @MEOpt o que raio se passa com a TV? Nem o telefone atendem?
364;1501312231799234569;142;0;1;0;0;0;1;1;1;SERVICE;MEO;@luistebosa Boa noite. Confirmamos que existe um constrangimento geral reportado e em tratamento pela equipa responsável. Tão breve quanto possível, os serviços voltarão ao funcionamento normal. Para mais informações, deverá utilizar os contactos de suporte e o my MEO. ^JR
365;1501298512998191106;143;-1;0;-1;-2;-1;0;0;0;USER;MEO;"@MEOpt olhem lá não podem avisar antes de fazerem uma ""atualização"" ? ou pelo menos atender o telefone a quem passa 40 minutos em chamada à espera

Pagar quase 100 euros por mês pra isto."
366;1501312150781890561;143;0;1;0;0;0;1;1;1;SERVICE;MEO;@brtzf Boa noite. Confirmamos que existe um constrangimento geral reportado e em tratamento pela equipa responsável. Tão breve quanto possível, os serviços voltarão ao funcionamento normal. Para mais informações, deverá utilizar os contactos de suporte e o my MEO. ^JR
367;1501312480269811718;143;1;1;1;1;1;1;1;1;USER;MEO;@MEOpt Obrigada.
368;1501311513432412162;144;-1;0;-1;-2;-1;0;0;0;USER;MEO;Olá @MEOpt, o meogo está em baixo, por isso quem usa a Apple TV como box, como eu, está sem televisão.
369;1501312440021229570;144;-1;0;-1;-2;-1;0;0;0;SERVICE;MEO;@MEOpt @tmendo Esta porcaria tá assim desde as 17h e ontem já estava a funcionar mal! Vão descontar os dias de mau funcionamento? https://t.co/vxFMDO0Pf5
370;1501311513432412162;145;-1;0;-1;-2;-1;0;0;0;USER;MEO;Olá @MEOpt, o meogo está em baixo, por isso quem usa a Apple TV como box, como eu, está sem televisão.
371;1501311627135791104;145;0;1;0;0;0;1;1;1;SERVICE;MEO;@tmendo Boa noite. Confirmamos que existe um constrangimento geral reportado e em tratamento pela equipa responsável. Tão breve quanto possível, os serviços voltarão ao funcionamento normal. Para mais informações, deverá utilizar os contactos de suporte e o my MEO. ^JR
372;1501301942022254596;146;-1;0;-1;-1;-1;0;0;0;USER;MEO;A MEO está down?
373;1501311008043769859;146;0;1;0;0;0;1;1;1;SERVICE;MEO;@emmodoironia Boa noite. Confirmamos que existe um constrangimento geral reportado e em tratamento pela equipa responsável. Tão breve quanto possível, os serviços voltarão ao funcionamento normal. Para mais informações, deverá utilizar os contactos de suporte e o my MEO. ^JR
374;1501302045806149632;147;-1;0;-1;-1;-1;0;0;0;USER;MEO;Mais alguém com problemas na app da @MEOpt na AppleTV?
375;1501303996950016003;147;0;1;0;0;0;1;1;1;SERVICE;MEO;@paulojbtavares Boa noite. Confirmamos que existe um constrangimento geral reportado e em tratamento pela equipa responsável. Tão breve quanto possível, os serviços voltarão ao funcionamento normal. Para mais informações, deverá utilizar os contactos de suporte e em my MEO. ^JR
376;1501287282518732803;148;-1;0;-1;-1;-1;0;0;0;USER;MEO;@MEOpt querem pôr o meo go a funcionar ou?
377;1501287499494092800;148;0;1;0;0;0;1;1;1;SERVICE;MEO;@goncalomjoaquim Boa noite. Confirmamos que existe um constrangimento geral reportado e em tratamento pela equipa responsável. Tão breve quanto possível, os serviços voltarão ao funcionamento normal. ^JR
378;1501279422384644101;149;-1;0;-1;-1;-1;0;0;0;USER;MEO;Alguém está com problemas com a TV da @MEOpt ?
379;1501279896743690241;149;0;1;0;0;0;1;1;1;SERVICE;MEO;@eugostoedoverao Boa tarde. Confirmamos que existe um constrangimento geral reportado e em tratamento. Tão breve quanto possível, os serviços voltarão ao funcionamento normal. Para mais informações, e em alternativa ao atendimento telefónico, deverá abrir um pedido em my MEO. ^JR
380;1501276123841314818;150;-1;0;-1;-2;-1;0;0;0;USER;MEO;O MeoGo não ata nem desata, @MEOpt não se esqueçam de mandar a carta ao final do mês a cobrar o serviço que não consigo consumir 👍
381;1501276484677386242;150;0;1;0;0;0;1;1;1;SERVICE;MEO;@bdu_art Confirmamos que existe um constrangimento geral reportado e em tratamento. Tão breve quanto possível, os serviços voltarão ao funcionamento normal. Para mais informações, deverá contactar o 16209 ou abrir um pedido em my MEO. ^JR
382;1501274042900402177;151;-1;0;-1;-1;-1;0;0;0;USER;MEO;@MEOpt o MeoGO está em baixo? não tenho ligação nem pelo browser, app ou AppleTV
383;1501277242831290370;151;0;1;0;-1;0;1;0;1;SERVICE;MEO;"@MEOpt @Loopzie Deviam actualizar a página de Ocorrências:
https://t.co/IN8pTvHtYu"
384;1501274042900402177;152;-1;0;-1;-1;-1;0;0;0;USER;MEO;@MEOpt o MeoGO está em baixo? não tenho ligação nem pelo browser, app ou AppleTV
385;1501276452582535170;152;0;1;0;0;0;1;1;1;SERVICE;MEO;@loopzie Boa tarde! Confirmamos que existe um constrangimento geral reportado e em tratamento. Tão breve quanto possível, os serviços voltarão ao funcionamento normal. Para mais informações, deverá contactar o 16209 ou abrir um pedido em my MEO. ^JR
386;1501265380685217795;153;-1;0;-1;-2;-1;0;0;0;USER;MEO;Mais alguém com problemas na @MEOpt ? Ridículo ter 1Gbps para falhar aleatoriamente
387;1501266774314176517;153;0;1;0;0;0;1;1;1;SERVICE;MEO;@mendokusaime Boa tarde. Confirmamos que existe um constrangimento geral reportado e em tratamento. Tão breve quanto possível, os serviços voltarão ao funcionamento normal. Para mais informações, deverá contactar o 16209 ou abrir um pedido em my MEO. ^JR
388;1501262414444056579;154;-1;0;-1;-1;-1;0;0;0;USER;MEO;@MEOpt A minha box android 4k está com constantes falhas, qual é a solução?
389;1501263250901684230;154;0;1;0;0;0;1;1;1;SERVICE;MEO;@kevinbeja Boa tarde. Lamentamos os constrangimentos e para verificar especificamente o seu serviço e as condições técnicas associadas ao mesmo, sugerimos o contacto através do 16209 para efetuar os despistes necessários junto do equipamento, ou através de my MEO. ^JR
390;1501272708650356739;154;-1;0;-1;-2;-1;0;0;0;USER;MEO;@MEOpt O problema continua e ninguém me atende.
391;1501122412338896897;155;0;1;0;0;0;1;1;1;USER;MEO;@MEOpt isto é vosso??!! https://t.co/WTROIqLQeV
392;1501124736906059778;155;0;1;0;0;0;1;1;1;SERVICE;MEO;@denunciaburlas Bom dia, o número que apresenta no SMS não corresponde aos serviços MEO. ^LO
393;1500871604288507909;156;0;1;0;-1;0;1;0;1;USER;MEO;Como ter fibra num sítio sem fibra e a maioria não usa internet mas eu preciso para trabalhar 😐😐 @VodafonePT @MEOpt ????
394;1500872677023797249;156;0;1;0;0;0;1;1;1;SERVICE;MEO;@lilsmarques  Boa tarde, o MEO continua a trabalhar na expansão da sua rede de fibra para que chegue até todas as localidades. Por favor verifique em https://t.co/YEBOFPzJvv ,  se a sua morada já tem fibra e, caso ainda não tenha, contactaremos quando chegar à sua residência. ^LO
395;1500873137310904326;156;0;1;0;-1;0;1;0;1;USER;MEO;@MEOpt nao tem :)
396;1512068998313046020;157;0;1;0;1;0;1;1;1;SERVICE;NETFLIX;"A Laura e o Massimo estão de volta. ❤️‍🔥
365 Dias: Naquele Dia estreia a 27 de abril. https://t.co/TR56wESRJW"
397;1512164535674851336;157;0;1;0;1;0;1;1;1;USER;NETFLIX;@NetflixPT No final de abril as temperaturas vão aumentar 🔥🔥
398;1512068998313046020;158;0;1;0;1;0;1;1;1;SERVICE;NETFLIX;"A Laura e o Massimo estão de volta. ❤️‍🔥
365 Dias: Naquele Dia estreia a 27 de abril. https://t.co/TR56wESRJW"
399;1512162390888140802;158;-1;0;-1;-2;-1;0;0;0;USER;NETFLIX;@NetflixPT Uau a promover um filme com tantas red flags e onde o ator principal é racista e mal educado e o filme em si é problemático. Parabéns Netflix por cancelar tantas séries boas para promover esta merdinha
400;1512068998313046020;159;0;1;0;1;0;1;1;1;SERVICE;NETFLIX;"A Laura e o Massimo estão de volta. ❤️‍🔥
365 Dias: Naquele Dia estreia a 27 de abril. https://t.co/TR56wESRJW"
401;1512115410325233677;159;0;1;0;1;0;1;1;1;USER;NETFLIX;@NetflixPT @liviakkj_ AMIGA
402;1512068998313046020;160;0;1;0;1;0;1;1;1;SERVICE;NETFLIX;"A Laura e o Massimo estão de volta. ❤️‍🔥
365 Dias: Naquele Dia estreia a 27 de abril. https://t.co/TR56wESRJW"
403;1512073078968225793;160;1;1;0;1;1;1;1;1;USER;NETFLIX;@NetflixPT @jaquefalei amg sdds rave  🗣🗣🗣
404;1512068998313046020;161;0;1;0;1;0;1;1;1;SERVICE;NETFLIX;"A Laura e o Massimo estão de volta. ❤️‍🔥
365 Dias: Naquele Dia estreia a 27 de abril. https://t.co/TR56wESRJW"
405;1512072868611325957;161;0;1;0;1;0;1;1;1;USER;NETFLIX;@NetflixPT @danyb003 só para ti mana
406;1512068998313046020;162;0;1;0;1;0;1;1;1;SERVICE;NETFLIX;"A Laura e o Massimo estão de volta. ❤️‍🔥
365 Dias: Naquele Dia estreia a 27 de abril. https://t.co/TR56wESRJW"
407;1512090839954034691;162;0;1;0;0;0;1;1;1;USER;NETFLIX;@NetflixPT Arrumar um fone pra hj kkkkkkkk
408;1512110863041404933;162;0;1;0;0;0;1;1;1;SERVICE;NETFLIX;@GabriellaMavi *27 de abril
409;1512068998313046020;163;0;1;0;1;0;1;1;1;SERVICE;NETFLIX;"A Laura e o Massimo estão de volta. ❤️‍🔥
365 Dias: Naquele Dia estreia a 27 de abril. https://t.co/TR56wESRJW"
410;1512080995029172231;163;1;1;1;1;1;1;1;1;USER;NETFLIX;@NetflixPT Não entendi nada desse trailer mas estou ansiosa 😂😂
411;1512110790567989251;163;1;1;1;1;1;1;1;1;SERVICE;NETFLIX;@amazingbitchbr É esse o espírito 😎
412;1511727783025782796;164;1;1;1;1;1;1;1;1;USER;NETFLIX;adoro umbrella academy, mas Lúcifer tem o meu coração ❤️ https://t.co/WmuA7pyabq
413;1511748437284462601;164;0;1;0;-1;0;1;0;1;SERVICE;NETFLIX;@_writewithlove Algures no tempo, um grupo de irmãos chora
414;1511743620587655176;165;0;1;0;0;0;1;1;1;USER;NETFLIX;Queens Gambit https://t.co/uxneKpcg7u
415;1511748329113325577;165;0;1;0;0;0;1;1;1;SERVICE;NETFLIX;@Ribass72 Boa, era a 5ª opção
416;1511675145626214403;166;0;1;0;0;0;1;1;1;SERVICE;NETFLIX;Só podes escolher um. 👀 https://t.co/hLnJFAQJ3F
417;1512145009411248143;166;0;1;0;0;0;1;1;1;USER;NETFLIX;@NetflixPT @martafbnunes escolhe aí hahahaha
418;1511675145626214403;167;0;1;0;0;0;1;1;1;SERVICE;NETFLIX;Só podes escolher um. 👀 https://t.co/hLnJFAQJ3F
419;1512135910711832584;167;0;1;0;0;0;1;1;1;USER;NETFLIX;@NetflixPT @martafbnunes escolhe aí hahahaha
420;1511675145626214403;168;0;1;0;0;0;1;1;1;SERVICE;NETFLIX;Só podes escolher um. 👀 https://t.co/hLnJFAQJ3F
421;1512045625361281031;168;0;1;0;1;0;1;1;1;USER;NETFLIX;@NetflixPT Lúcifer claro nem e difícil de escolher
422;1511675145626214403;169;0;1;0;0;0;1;1;1;SERVICE;NETFLIX;Só podes escolher um. 👀 https://t.co/hLnJFAQJ3F
423;1512030636126744583;169;0;1;0;0;0;1;1;1;USER;NETFLIX;@NetflixPT The umbrela academy
424;1511675145626214403;170;0;1;0;0;0;1;1;1;SERVICE;NETFLIX;Só podes escolher um. 👀 https://t.co/hLnJFAQJ3F
425;1512030238364119045;170;0;1;0;0;0;1;1;1;USER;NETFLIX;@NetflixPT Arcane óbvio
426;1511675145626214403;171;0;1;0;0;0;1;1;1;SERVICE;NETFLIX;Só podes escolher um. 👀 https://t.co/hLnJFAQJ3F
427;1512005946159120388;171;0;1;0;0;0;1;1;1;USER;NETFLIX;@NetflixPT Lúcifer óbvio
428;1511675145626214403;172;0;1;0;0;0;1;1;1;SERVICE;NETFLIX;Só podes escolher um. 👀 https://t.co/hLnJFAQJ3F
429;1511999992713654279;172;0;1;0;0;0;1;1;1;USER;NETFLIX;@NetflixPT Nem tem como não escolher Lúcifer.
430;1503705887625695235;173;0;1;0;0;0;1;1;1;SERVICE;NETFLIX;O Projeto Adam deixou-me pensativa. Que aviso é que dariam ao vosso Eu do passado? 🤔
431;1503708463289016328;173;0;1;0;1;0;1;1;1;USER;NETFLIX;"@NetflixPT Se falasse com o meu Eu de 2008, diria:

1. Dá 2 murros ao teus bullies e avisa-os que vão ficar tod@s fei@s;
2. Não tenhas medo de arriscar;
3. Todas as situações que te assombram serão facilmente resolvidas;
4. No final de 2019, investe tudo em empresas de máscaras e álcool gel"
432;1503714673094443019;173;1;1;0;1;1;1;1;1;SERVICE;NETFLIX;@pedrooquintao Uma palavra: visionário
433;1501686982963077128;174;0;1;1;0;0;1;1;1;USER;NETFLIX;Melhor pior série que eu vejo 🤩 https://t.co/C6OkrQ9T61
434;1501870883601846276;174;0;1;1;0;0;1;1;1;SERVICE;NETFLIX;@gravidadecai não sei se fico feliz ou triste com este comentário 🤩
435;1501702902116667402;175;0;1;0;0;0;1;1;1;USER;NETFLIX;Que série é esta mm ? https://t.co/XbVTIHW4e8
436;1501870710154838021;175;0;1;0;0;0;1;1;1;SERVICE;NETFLIX;@_hugo_soares_ Eu Nunca...!
437;1501712423035805697;176;0;1;0;0;0;1;1;1;USER;NETFLIX;uma pessoa até se esquece do que aconteceu.. https://t.co/buAt4VEWso
438;1501870641754120202;176;1;1;0;1;1;1;1;1;SERVICE;NETFLIX;@shhdontalk Até ao verão, consegues rever tudo, vá lá, bestie...
439;1501608070627139595;177;1;1;1;1;1;1;1;1;USER;NETFLIX;animou me o dia https://t.co/sxVAAfUEh1
440;1501624744109559819;177;1;1;1;1;1;1;1;1;SERVICE;NETFLIX;@matildee40 Estou cá para isso, bestie
441;1501537936529055744;178;0;1;0;0;0;1;1;1;USER;NETFLIX;2 dias 😩 https://t.co/g2HfG17SjP
442;1501624211672113158;178;0;1;0;0;0;1;1;1;SERVICE;NETFLIX;@JohnDelgado98 Antes 2 dias que 2 meses, não é? 😌😌😌
443;1501638508901015560;178;0;1;0;1;0;1;1;1;USER;NETFLIX;@NetflixPT Nisso estamos de acordo 😅
444;1501583923310178308u;179;0;1;0;0;0;1;1;1;USER;NETFLIX;Super max https://t.co/CHhSkFVWcV
445;1501623790333272070;179;0;1;0;0;0;1;1;1;SERVICE;NETFLIX;@Micael_Rentes Gosto mais de Solero
446;1501569828406059018;180;0;1;0;0;0;1;1;1;USER;NETFLIX;nah we want top boy https://t.co/LrWtr0n6Xv
447;1501587908821929984;180;0;1;0;0;0;1;1;1;SERVICE;NETFLIX;@_theothekid 18 de março 💁‍♀️
448;1501588069794955269;180;1;1;1;1;1;1;1;1;USER;NETFLIX;@NetflixPT já está na lista 🤩🤩
449;1501569253857796103;181;0;1;0;0;0;1;1;1;USER;NETFLIX;Diário do crush perdido part 234629 https://t.co/xWRBE4xE3w
450;1501587574296559618;181;0;1;0;0;0;1;1;1;SERVICE;NETFLIX;@ngostasdesexo @JorgeMGomes2000 Cenas hot no balneário? Já tenho no meu catálogo. 😌 https://t.co/OJu85wrfHT
451;1501587742966398981;181;0;1;0;0;-1;1;1;0;USER;NETFLIX;@NetflixPT @JorgeMGomes2000 MORTOOOO 😭😂😂😂😂
452;1501256695636320257;182;0;1;0;0;0;1;1;1;SERVICE;NETFLIX;E quem é team Rom-Com ligeira, mete a mão no ar!  🙋‍♀️🙋‍♀️🙋‍♀️ https://t.co/G4fJrNb4Vj
453;1501280441663377416;182;0;1;0;0;0;1;1;1;USER;NETFLIX;@NetflixPT E eu a pensar que ias finalmente anunciar Koi Wa Tsuzuku Yo Dokomademo... Quem resiste a isto, vá, vá... https://t.co/hVv1kffKsc
454;1511814613419102218;183;-2;0;-2;-2;-2;0;0;0;USER;NOWO;Novela 2 da @nowoportugal : Já passaram 7 dias e sem dados, emviar SMS ou fazer chamadas ! #portabilidade não possivel por recusa da @MEOpt ?!?! O numero é do operador #nowo e a rescisão de contrato com o operador em curso por incumprimento https://t.co/2Hu0SQIVrM
455;1511816295079153666;183;0;1;0;-1;0;1;0;1;SERVICE;NOWO;"Olá @o_antonio_pt, lamentamos por todos os incómodos causados por esta situação.
Informo que a questão continua a ser verificada de forma a ser resolvida com a maior brevidade possível.
Obrigado e até breve!"
456;1511817464769826819;183;1;1;1;1;1;1;1;1;USER;NOWO;@nowoportugal Agradeço a Vossa atenção e esforços. https://t.co/KEAiR5QW30
457;1511748481756676097;184;-1;0;-1;-1;-1;0;0;0;USER;NOWO;@nowoportugal Estou com velocidade de upload de internet baixíssima (1MB). Tentei ligar para a linha de apoio ao cliente e falam que há anomalias que afetam todos serviços. Esta minha situação está relacionada com essa anomalia? Obrigado
458;1511752162543603712;184;0;1;0;0;0;1;1;1;SERVICE;NOWO;"Olá @Joao89Nunes, respondemos à sua mensagem privada.
Obrigado e até breve!"
459;1511629823122280451;185;-2;0;-2;-2;-2;0;0;0;USER;NOWO;@nowoportugal Ontem era uma anomelia! Hoje? Nem consigo abrir o @facebook!
460;1511634562836836353;185;0;1;0;0;0;1;1;1;SERVICE;NOWO;"Olá @mpnm77, bom dia.
Para que seja possível verificar a situação, peço que nos indique o seu número de cliente por mensagem privada, por favor. 
Estamos ao seu dispor para ajudar.
Obrigado e até breve!"
461;1511415730692141061;186;-1;0;-1;-1;-1;0;0;0;USER;NOWO;Vá lá @nowoportugal falta dez minutos despachem se a resolver isso :,)
462;1511432987627429889;186;0;1;0;-1;0;1;0;1;SERVICE;NOWO;"Olá @Gabriel_Pedro_6, lamentamos o sucedido.
Por forma a podermos verificar a situação, peço que indique o seu número de cliente por mensagem privada, por favor.
Estamos inteiramente ao seu dispor.
Obrigado e até breve!"
463;1511330469027098624;187;-1;0;-1;-1;-2;0;0;0;USER;NOWO;@nowoportugal o que é que se passa com o vosso serviço??? Sem TV e NET em São João de Ver. O vosso atendimento telefónico está OFF!
464;1511410688119476230;187;-1;0;-1;-1;-2;0;0;0;USER;NOWO;@nowoportugal @nunoalj Já passam 90 minutos das 18h, qual é a nova previsão?
465;1511415414680698885;187;1;1;0;1;1;1;1;1;USER;NOWO;@nowoportugal @nunoalj Já funciona
466;1511417269540331522;187;1;1;0;1;1;1;1;1;SERVICE;NOWO;"OlÁ @RuiPFernandes, ficamos contentes que já tenha acesso ao seu serviço.
Se houver alguma questão adicional, estamos inteiramente disponíveis."
467;1511330469027098624;188;-1;0;-1;-1;-2;0;0;0;USER;NOWO;@nowoportugal o que é que se passa com o vosso serviço??? Sem TV e NET em São João de Ver. O vosso atendimento telefónico está OFF!
468;1511357148592320519;188;-1;0;-1;-1;0;0;0;1;SERVICE;NOWO;"Olá @nunoalj e @RuiPFernandes.
Lamentamos a situação. Verificamos que está a decorrer uma anomalia em várias zonas, que já se encontra em resolução.
Poderá acompanhar o estado da anomalia através do link https://t.co/SKUW5o6dtT.
Estamos ao seu dispor.
Obrigado e até breve!"
469;1511378299934679048;189;-1;0;-1;-1;-2;0;0;0;USER;NOWO;Têm até às 19:55 para resolver o problema @nowoportugal
470;1511381299004682241;189;-1;0;-1;-1;0;0;0;1;SERVICE;NOWO;"Olá @rickygomes555 Informo que pode acompanhar a resolução das anomalias que afetam o seu serviço através da sua Área de Cliente ou em https://t.co/SKUW5o6dtT.
Estamos ao seu dispor para ajudar.
Obrigado e até breve!"
471;1511412737158651905;189;0;1;0;0;1;1;1;1;SERVICE;NOWO;"Olá @rickygomes555, agradecemos o seu feedback e ficamos contentes que já tenha acesso ao seu serviço. 
Se houver alguma questão adicional, estamos inteiramente disponíveis."
